source,target
1,2
1,3
1,10
1,42
1,45
1,130
1,16
1,251
1,266
1,137
1,365
1,214
1,124
1,96
1,367
1,574
1,79
1,309
1,731
1,689
1,139
1,426
1,54
1,119
1,875
1,66
1,347
1,1121
1,128
1,772
1,618
1,414
1,334
1,102
1,72
1,1491
1,1584
1,1838
1,165
1,2321
1,278
1,1170
1,1892
1,1517
1,400
1,61
1,305
1,523
1,3476
1,575
1,226
1,355
1,217
1,190
1,714
1,84
1,1582
1,2507
1,1151
1,1471
1,1413
1,4575
1,252
1,2547
1,4812
1,935
1,5230
1,637
1,5664
1,312
1,5884
1,4243
1,209
1,3434
1,6607
1,67
1,404
1,315
1,710
1,3618
1,1233
1,2611
1,185
1,3166
1,766
1,2482
1,8053
1,3334
1,7246
1,8431
1,428
1,8547
1,1371
1,225
1,3641
1,9153
1,1232
1,1505
1,3954
1,1427
1,1077
1,10744
1,10820
1,10876
1,11326
1,4979
1,11867
1,194
1,12155
1,12180
1,4076
1,12289
1,4151
1,13258
1,4182
1,2548
1,2468
1,590
1,3706
1,101
1,639
1,933
1,469
1,12246
1,3234
1,10535
1,14909
1,4108
1,164
1,2744
1,6877
1,382
1,3896
1,683
1,505
1,1604
1,1999
1,529
1,1607
1,10835
1,12390
1,707
1,3604
1,11073
1,4403
1,14924
1,779
1,14246
1,5044
1,4564
1,13355
1,250
1,2903
1,4865
1,7995
1,5903
1,6627
1,10449
1,9561
1,1447
1,7544
1,753
1,956
1,5890
1,3198
1,970
1,8425
1,8535
1,1715
1,2890
1,3030
1,9336
1,10402
1,3782
1,8656
1,6628
1,9825
1,9895
1,6768
1,10292
1,1409
1,14216
1,11237
1,5839
1,11780
1,12113
1,12148
1,2226
1,4296
1,13550
1,2117
1,7865
1,8868
1,14049
1,11389
1,525
1,14261
1,5736
1,4791
1,11118
1,680
1,14492
1,14606
2,3
2,10
2,45
2,54
2,16
2,1
2,114
2,42
2,124
2,79
2,426
2,252
2,137
2,96
2,637
2,214
2,575
2,1160
2,165
2,61
2,934
2,875
2,250
2,309
2,2153
2,2285
2,3150
2,3178
2,3234
2,3454
2,1877
2,72
2,66
2,209
2,1607
2,414
2,355
2,2686
2,3031
2,525
2,139
2,5810
2,305
2,119
2,334
2,4448
2,217
2,8180
2,278
2,315
2,9033
2,133
2,312
2,2468
2,4105
2,3183
2,1517
2,11491
2,11544
2,1471
2,10380
2,11926
2,7309
2,12588
2,2482
2,212
2,2204
2,753
2,13358
2,5398
2,779
2,226
2,185
2,3618
2,1581
2,3245
2,8322
2,5465
2,1318
2,10461
2,6003
2,7945
2,1926
2,5923
2,4
2,4222
2,6967
2,367
2,1447
2,5816
2,1427
2,6229
2,6956
2,10502
2,9711
2,810
2,4692
2,1490
2,6692
2,10476
2,10922
2,11243
2,710
2,12297
2,6643
2,84
2,14719
3,1
3,2
3,10
3,45
3,66
3,54
3,42
3,16
3,79
3,137
3,217
3,214
3,124
3,96
3,525
3,102
3,312
3,221
3,185
3,278
3,934
3,139
3,927
3,309
3,875
3,1151
3,1381
3,72
3,1990
3,414
3,2140
3,2351
3,367
3,2480
3,119
3,2611
3,2724
3,426
3,590
3,3026
3,101
3,3185
3,2468
3,67
3,523
3,3685
3,1130
3,165
3,2580
3,1427
3,61
3,305
3,1505
3,3245
3,84
3,272
3,882
3,819
3,3902
3,5456
3,3850
3,5609
3,130
3,1383
3,6049
3,128
3,688
3,432
3,4995
3,6231
3,3896
3,1490
3,3076
