source,target
1,2
1,0
1,3
1,25
1,6
1,42
1,4
1,84
1,172
1,219
1,164
1,166
1,47
1,88
1,178
1,325
1,371
1,528
1,50
1,74
1,444
1,64
1,186
1,911
1,275
1,541
1,408
1,305
1,1091
1,514
1,512
1,294
1,417
1,606
1,1500
1,1625
1,589
1,414
1,271
1,150
1,2290
1,1050
1,764
1,375
1,220
1,1470
1,2417
1,136
1,197
1,2517
1,1812
1,810
1,331
1,435
1,2883
1,2938
1,2316
1,2335
1,91
1,943
1,1131
1,3718
1,424
1,96
1,4276
1,4331
1,4398
1,932
1,2466
1,5030
1,5216
1,3943
1,752
1,5419
1,633
1,3702
1,798
1,5368
1,6096
1,3628
1,4726
1,2768
1,5403
1,4127
1,6703
1,237
1,6847
1,715
1,6919
1,585
1,369
1,1430
1,1153
1,2498
1,7506
1,1426
1,599
1,1933
1,7842
1,292
1,7476
1,762
1,522
1,2851
1,8375
1,2841
1,8442
1,8475
1,2408
1,1143
1,7065
1,8795
1,5344
1,2248
1,7070
1,6947
1,8334
1,10372
1,10572
1,126
1,2564
1,10835
1,1818
1,1924
1,681
1,5705
1,904
1,12193
1,8990
1,3524
1,1448
1,13158
1,13161
1,13255
1,7454
1,787
1,2366
1,6738
1,13682
1,12517
1,2465
1,9069
1,14582
1,2146
1,13570
1,2545
1,605
1,15574
1,15658
1,5734
1,5117
1,4410
1,5340
1,2982
1,13142
1,16564
1,12196
1,15702
1,16862
1,1497
1,16890
1,9677
1,17513
1,17690
1,17716
1,17752
1,18234
1,18343
1,11219
1,2264
1,1474
1,18671
1,6671
1,18876
1,17899
1,3828
1,9672
1,19851
1,10509
1,5750
1,3993
1,4020
1,1455
1,8632
1,8045
1,3429
1,20920
1,21048
1,21083
1,1899
1,807
1,2276
1,22004
1,19385
1,20689
1,4252
1,8060
1,7060
1,22680
1,8339
1,9420
1,5378
1,20498
1,17477
1,15255
1,23856
1,24079
1,3924
1,940
1,21834
1,2008
1,591
1,7641
1,6571
1,25550
1,26182
1,9006
1,12915
1,26407
1,1222
1,5031
1,20777
1,27178
1,21005
1,6025
1,16108
1,22545
1,6561
1,27865
1,506
1,28199
1,11036
1,7814
1,5607
1,8957
1,29814
1,2959
1,15812
1,9969
1,16597
1,15833
1,1094
1,13195
1,1454
1,15941
1,7958
1,16735
1,11166
1,3169
1,3729
1,3476
1,2664
1,7470
1,10463
1,16292
1,4009
1,24367
1,14985
1,23550
1,586
1,3348
1,21771
1,9076
1,6961
1,14604
1,17442
1,6013
1,14768
1,8915
1,8956
1,8857
1,14364
1,9374
1,615
1,7690
1,19032
1,1570
1,26641
1,5484
1,10588
1,1021
1,7873
1,10956
1,4474
1,11564
1,11567
1,24537
1,11835
1,6776
1,12109
1,1911
1,760
1,7432
1,12314
1,12654
1,1678
1,954
1,27759
1,13334
1,16869
1,14249
1,9109
1,4550
1,4605
1,1835
1,11183
1,16244
1,25186
1,1059
1,10864
1,17357
1,6017
1,17441
1,1102
1,1629
1,18540
1,18633
1,18919
1,14781
1,27488
1,17186
1,5205
1,581
1,922
1,4607
1,20744
1,14671
1,21394
1,21430
1,5739
1,10204
1,330
1,2242
1,24140
1,22691
1,4502
1,1053
1,8997
1,5080
1,13061
1,24193
1,24501
1,24640
1,5126
1,11748
1,1752
1,2103
1,15125
1,26729
1,6308
1,27626
1,8724
1,28650
1,28746
1,6553
1,1111
2,3
2,1
2,0
2,6
2,47
2,25
2,74
2,84
2,88
2,42
2,164
2,126
2,150
2,220
2,420
2,186
2,50
2,585
2,589
2,390
2,136
2,166
2,197
2,408
