source,target
1,2
1,3
1,8
1,49
1,45
1,67
1,242
1,23
1,78
1,118
1,97
1,81
1,125
1,595
1,149
1,275
1,1016
1,106
1,116
1,909
1,296
1,91
1,70
1,1735
1,2084
1,1429
1,441
1,2521
1,1963
1,2770
1,117
1,124
1,3403
1,196
1,3563
1,2386
1,2729
1,2033
1,3117
1,203
1,146
1,1017
1,656
1,239
1,884
1,1894
1,810
1,2221
1,658
1,1559
1,4140
1,1059
1,990
1,4806
1,2412
1,4857
1,197
1,1785
1,145
1,3464
1,507
1,453
1,642
1,3580
1,361
1,483
1,639
1,3097
1,167
1,283
1,2196
1,982
1,410
1,692
1,580
1,1240
1,442
1,1010
1,510
1,4371
1,525
1,592
1,4270
1,4672
1,4600
1,132
1,4496
1,865
1,1673
1,3051
1,1109
1,506
1,3494
1,4094
1,1348
1,4420
1,290
1,4749
2,3
2,8
2,1
2,78
2,67
2,117
2,49
2,45
2,167
2,125
2,198
2,23
2,91
2,81
2,275
2,70
2,146
2,554
2,283
2,390
2,525
2,441
2,197
2,118
2,940
2,979
2,242
2,1003
2,1202
2,595
2,1274
2,124
2,692
2,479
2,97
2,116
2,506
2,719
2,2078
2,592
2,1016
2,2033
2,2386
2,1059
2,196
2,1605
2,824
2,149
2,3038
2,296
2,2066
2,409
2,3846
2,483
2,580
2,1109
2,4728
2,3706
2,3728
2,909
2,204
2,238
2,1010
2,646
2,3933
2,870
2,507
2,1764
2,1994
2,633
2,2411
2,510
2,2067
2,1192
2,4411
2,2521
2,132
2,165
2,2944
2,3012
2,106
2,4496
2,658
2,1424
2,2215
2,1124
2,453
2,1559
2,617
2,4314
2,4562
2,728
2,4742
2,2260
2,90
2,2262
2,297
2,327
2,3144
2,664
2,239
2,359
2,1514
2,1995
2,650
2,888
2,590
2,128
2,1068
2,4182
2,1390
2,639
2,240
2,203
2,1366
2,4025
2,4012
2,4608
2,4237
2,1254
2,4624
2,863
2,4821
2,4965
2,4077
2,3870
2,517
2,4883
2,806
2,290
2,1125
2,690
2,4912
2,773
2,4732
2,786
2,1787
2,1008
2,362
2,579
2,2494
2,3307
2,1737
2,3809
2,442
2,4954
2,802
2,4423
2,2148
2,168
2,955
2,797
2,3039
2,28
2,656
2,259
2,358
2,376
2,4422
2,1429
2,1025
2,1047
2,1101
2,3564
2,939
2,4424
2,361
2,3349
2,4140
2,3658
2,2065
2,539
2,4644
2,2819
2,1564
3,1
3,2
3,8
3,67
3,78
3,23
3,49
3,45
3,362
3,453
3,124
3,618
3,146
3,81
3,692
3,658
3,125
3,719
3,1198
3,483
3,97
3,595
3,91
3,1204
3,296
3,70
3,283
3,242
3,507
3,239
3,196
3,2114
3,580
3,442
3,116
3,3039
3,118
3,710
3,117
3,149
3,510
3,275
3,4927
3,456
3,477
3,2522
3,990
3,975
3,1894
3,824
3,1180
3,1563
3,2142
3,2578
3,106
3,2856
3,2909
3,554
3,1017
3,441
3,639
3,3959
3,1148
3,1016
3,955
3,390
3,1071
3,909
3,1599
3,137
3,617
3,1124
3,3206
3,1917
3,1798
3,132
3,728
3,506
3,1943
3,3564
3,1796
3,3717
3,4797
3,240
3,1989
3,1568
3,2020
3,2611
3,539
3,4333
3,3048
3,2001
3,203
3,974
3,3407
3,367
3,409
3,638
3,3785
3,592
3,4293
3,1762
3,721
3,1358
3,4701
3,2157
3,1757
3,4343
3,3317
3,4079
3,2596
3,1559
3,3628
3,354
3,60
8,3
8,2
8,1
8,23
