source,target
1,2
1,3
1,4
1,5
1,6
1,7
1,9
1,11
1,12
1,14
1,17
1,20
1,26
1,27
1,39
1,43
1,46
1,51
1,53
1,61
1,69
1,73
1,88
1,97
1,108
1,125
1,192
1,216
1,282
1,287
1,289
1,294
1,310
1,324
1,359
1,363
1,377
1,382
1,390
1,418
1,434
1,435
1,437
1,443
1,478
1,561
1,569
1,574
1,593
1,594
1,597
1,613
1,614
1,624
1,641
1,651
1,652
1,680
1,687
1,692
1,759
1,760
1,775
1,784
1,791
1,865
1,875
1,917
1,920
1,944
1,947
1,974
1,1012
1,1020
1,1028
1,1037
1,1159
1,1286
1,1357
1,1432
1,1454
1,1496
1,1507
1,1558
1,1563
1,1611
1,1641
1,1657
1,1708
1,1735
1,1785
1,1822
1,1892
1,1895
1,1940
1,1977
1,2210
1,2290
1,2350
1,2352
1,2395
1,2521
1,2611
1,2620
1,2694
1,2838
1,2854
1,2866
1,2868
1,2882
1,2899
1,2934
1,2942
1,2985
1,3073
1,3333
1,3357
1,3398
1,3601
1,3663
1,3690
1,3705
1,3745
1,3829
1,4021
1,4196
1,4202
1,4235
1,4249
1,4288
1,4489
1,4584
1,4809
1,4840
1,4942
1,4968
1,4969
1,5129
1,5191
1,5206
1,5214
1,5237
1,5252
1,5311
1,5326
1,5359
1,5532
1,5660
1,5711
1,5830
1,5893
1,5913
1,5930
1,6075
1,6203
1,6211
1,6265
1,6278
1,6303
1,6312
1,6320
1,6398
1,6473
1,6498
1,6575
1,6624
1,6809
1,6863
1,6994
1,7149
1,7199
1,7219
1,7255
1,7417
1,7433
1,7624
1,7625
1,7677
1,7800
1,7929
1,8123
1,8177
1,8335
1,8343
1,8548
1,8640
1,8777
1,8807
1,8817
1,8883
1,8974
1,9008
1,9167
1,9198
1,9380
1,9463
1,9526
1,9635
1,9759
1,9790
1,10075
1,10124
1,10164
1,10176
1,10263
1,10266
1,10317
1,10345
1,10427
1,10475
1,10518
1,10577
1,10735
1,10742
1,10987
1,11005
1,11068
1,11101
1,11575
1,11600
1,11620
1,11794
1,12009
1,12055
1,12493
1,12556
1,12610
1,12768
1,12851
1,13026
1,13216
1,13524
1,13580
1,13830
1,13902
1,13936
1,14012
1,14031
1,14293
1,14365
1,14380
1,14652
1,14679
1,15325
1,15565
1,15690
1,15812
1,16192
1,16303
1,16488
1,16552
1,16930
1,16971
1,17032
1,17187
1,17242
1,17250
1,17254
1,17692
1,17765
1,17843
1,18047
1,18742
1,18816
1,18922
1,19048
1,19070
1,19114
1,19399
1,19427
1,19576
1,19758
1,19789
1,19858
1,19900
1,20152
1,20187
1,20242
1,20284
1,20328
1,20767
1,20778
1,21115
1,21330
1,21378
1,21473
1,21598
1,21747
1,21849
1,22018
1,22055
1,22074
1,22259
1,22320
1,22366
1,23302
1,23320
1,24014
1,24225
1,24434
1,24558
1,24630
1,24684
1,24686
1,24707
1,24826
1,24888
1,25655
1,25661
1,25780
1,25972
1,25987
1,26014
1,26557
1,26586
1,27022
1,27232
1,27402
1,27469
1,27875
1,28119
1,28153
1,28204
1,28224
1,28267
1,28317
1,28331
1,28340
1,28700
1,29235
1,29482
1,29642
1,29966
1,30083
1,30163
1,30350
1,30553
1,30617
1,30656
1,30759
1,30801
1,30963
1,31025
1,31062
1,31065
1,31067
1,31074
1,31077
1,31127
1,31150
1,31286
1,31469
1,31594
1,31797
1,32009
1,32058
1,32242
1,32393
1,32429
1,32473
1,32594
1,32623
1,32686
